"";"ccode2";"year";"month";"varmag";"sdmag";"memag";"EthAl";"date"
"223";135;1963;6;19,9710144927536;4,46889410176093;5,83333333333333;".656577";"1981"
"224";135;2011;4;42,88;6,54828221749796;5;".656577";"1981"
"225";135;2001;4;42,0833333333333;6,48716681867619;4,8;".656577";"1981"
"226";135;1990;4;56,9538461538462;7,54677720314083;6,92307692307692;".656577";"1981"
"227";135;1985;4;56,9861538461538;7,54891739563719;6,88461538461539;".656577";"1981"
"228";135;2006;4;42,0833333333333;6,48716681867619;4,8;".656577";"1981"
"229";135;1980;5;58,0833333333333;7,62124224344911;7,2;".656577";"1981"
"230";140;1962;10;NA;NA;NA;".540836";"1995"
"231";140;2002;10;NA;NA;NA;".540836";"1995"
"232";140;1990;10;NA;NA;NA;".540836";"1995"
"233";140;1994;10;NA;NA;NA;".540836";"1995"
"234";140;2014;10;263,692307692308;16,2386054725247;19;".540836";"1995"
"235";140;1974;11;NA;NA;NA;".540836";"1995"
"236";140;1986;11;NA;NA;NA;".540836";"1995"
"237";140;1982;11;NA;NA;NA;".540836";"1995"
"238";140;1966;11;NA;NA;NA;".540836";"1995"
"239";140;2006;10;NA;NA;NA;".540836";"1995"
"240";140;1950;10;NA;NA;NA;".540836";"1995"
"241";140;1947;1;NA;NA;NA;".540836";"1995"
"242";140;1954;10;NA;NA;NA;".540836";"1995"
"243";140;1978;11;NA;NA;NA;".540836";"1995"
"244";140;1958;10;NA;NA;NA;".540836";"1995"
"245";140;1998;10;NA;NA;NA;".540836";"1995"
"246";140;2010;10;NA;NA;NA;".540836";"1995"
"247";140;1970;11;NA;NA;NA;".540836";"1995"
"248";145;1979;7;0;0;1;".7396250600865246";"1998"
"249";145;1993;6;0;0;1;".7396250600865246";"1998"
"250";145;2009;1;0;0;1;".7396250600865246";"1998"
"251";145;2014;10;0;0;1;".7396250600865246";"1998"
"252";145;1985;7;0;0;1;".7396250600865246";"1998"
"253";145;1989;5;0;0;1;".7396250600865246";"1998"
"254";145;2005;12;0;0;1;".7396250600865246";"1998"
"255";145;1980;6;0;0;1;".7396250600865246";"1998"
"256";145;2002;6;0;0;1;".7396250600865246";"1998"
"257";145;1997;6;0;0;1;".7396250600865246";"1998"
"258";150;2003;4;NA;NA;NA;".1688999999999999";"1998"
"259";150;1998;5;NA;NA;NA;".1688999999999999";"1998"
"260";150;1989;5;NA;NA;NA;".1688999999999999";"1998"
"261";150;2018;4;19,437908496732;4,40884434934281;4,44444444444444;".1688999999999999";"1998"
"262";150;2008;4;NA;NA;NA;".1688999999999999";"1998"
"263";150;2013;4;18,0261437908497;4,24572064446658;4,44444444444444;".1688999999999999";"1998"
"264";155;2005;12;NA;NA;NA;".1861459999999999";"1992"
"265";155;2013;12;NA;NA;NA;".1861459999999999";"1992"
"266";155;1993;12;NA;NA;NA;".1861459999999999";"1992"
"267";155;2001;12;NA;NA;NA;".1861459999999999";"1992"
"268";155;1997;12;NA;NA;NA;".1861459999999999";"1992"
"269";155;2009;12;NA;NA;NA;".1861459999999999";"1992"
"270";155;1989;12;NA;NA;NA;".1861459999999999";"1992"
"271";160;2009;6;47,3260869565217;6,87939582787047;5,25;".255";"1986"
"272";160;2003;4;NA;NA;NA;".255";"1986"
"273";160;1983;10;NA;NA;NA;".255";"1986"
"274";160;1987;9;NA;NA;NA;".255";"1986"
"275";160;1985;11;NA;NA;NA;".255";"1986"
"276";160;1997;10;NA;NA;NA;".255";"1986"
"277";160;1993;10;NA;NA;NA;".255";"1986"
"278";160;1995;5;NA;NA;NA;".255";"1986"
"279";160;2001;10;NA;NA;NA;".255";"1986"
"280";160;2015;10;46,4275362318841;6,81377547559971;5,41666666666667;".255";"1986"
"281";160;2005;10;NA;NA;NA;".255";"1986"
"282";160;2011;10;NA;NA;NA;".255";"1986"
"283";160;1999;10;NA;NA;NA;".255";"1986"
"284";160;1989;5;NA;NA;NA;".255";"1986"
"285";160;2007;10;NA;NA;NA;".255";"1986"
"286";160;1991;9;NA;NA;NA;".255";"1986"
"287";160;2013;10;NA;NA;NA;".255";"1986"
"288";165;1954;11;NA;NA;NA;".2504000000000001";"1990"
"289";165;1971;11;NA;NA;NA;".2504000000000001";"1990"
"290";165;1984;11;NA;NA;NA;".2504000000000001";"1990"
"291";165;2009;11;NA;NA;NA;".2504000000000001";"1990"
"292";165;1999;10;NA;NA;NA;".2504000000000001";"1990"
"293";165;1994;11;NA;NA;NA;".2504000000000001";"1990"
"294";165;2004;10;NA;NA;NA;".2504000000000001";"1990"
"295";165;1966;11;NA;NA;NA;".2504000000000001";"1990"
"296";165;1962;11;NA;NA;NA;".2504000000000001";"1990"
"297";165;1958;11;NA;NA;NA;".2504000000000001";"1990"
"298";165;1989;11;NA;NA;NA;".2504000000000001";"1990"
"299";165;2014;10;78,5087719298246;8,86051758814487;5,21052631578947;".2504000000000001";"1990"
"300";200;1970;6;0;0;1;".1210589999999999";"1994"
"301";200;2017;6;0;0;1;".1210589999999999";"1994"
"302";200;1974;2;0;0;1;".1210589999999999";"1994"
"303";200;1997;5;0;0;1;".1210589999999999";"1994"
"304";200;1992;4;0;0;1;".1210589999999999";"1994"
"305";200;2010;5;0;0;1;".1210589999999999";"1994"
"306";200;1950;2;0;0;1;".1210589999999999";"1994"
"307";200;2001;6;0;0;1;".1210589999999999";"1994"
"308";200;1964;10;0;0;1;".1210589999999999";"1994"
"309";200;2005;5;0;0;1;".1210589999999999";"1994"
"310";200;1974;10;0;0;1;".1210589999999999";"1994"
"311";200;1955;5;0;0;1;".1210589999999999";"1994"
"312";200;1966;3;0;0;1;".1210589999999999";"1994"
"313";200;2015;5;0;0;1;".1210589999999999";"1994"
"314";200;1959;10;0;0;1;".1210589999999999";"1994"
"315";200;1987;6;0;0;1;".1210589999999999";"1994"
"316";200;1979;5;0;0;1;".1210589999999999";"1994"
"317";200;1983;6;0;0;1;".1210589999999999";"1994"
"318";200;1951;10;0;0;1;".1210589999999999";"1994"
"319";205;1997;6;NA;NA;NA;".1206349999999999";"1995"
"320";205;2016;2;0,63525641025641;0,797029742391343;3,925;".1206349999999999";"1995"
